"x","y","elevation"
-2046000,1585500,161.527313232422
-2045500,1585500,166.326507568359
-2045000,1585500,179.301559448242
-2044500,1585500,195.898895263672
-2044000,1585500,199.83723449707
-2043500,1585500,200.951217651367
-2043000,1585500,250.145370483398
-2042500,1585500,275.964874267578
-2042000,1585500,298.470611572266
-2041500,1585500,254.914199829102
-2041000,1585500,232.869506835938
-2040500,1585500,287.007232666016
-2040000,1585500,357.635528564453
-2039500,1585500,389.2783203125
-2039000,1585500,434.092041015625
-2038500,1585500,480.5615234375
-2038000,1585500,616.209289550781
-2037500,1585500,779.089782714844
-2037000,1585500,765.038452148438
-2036500,1585500,801.198852539062
-2036000,1585500,846.0302734375
-2035500,1585500,897.043579101562
-2035000,1585500,916.784118652344
-2034500,1585500,910.553283691406
-2034000,1585500,935.185119628906
-2033500,1585500,934.220458984375
-2033000,1585500,1022.76989746094
-2032500,1585500,1100.85546875
-2032000,1585500,1168.28674316406
-2031500,1585500,1160.00903320312
-2031000,1585500,1144.55688476562
-2030500,1585500,1343.35327148438
-2030000,1585500,1436.19543457031
-2105000,1586000,927.608093261719
-2104500,1586000,888.063537597656
-2104000,1586000,860.684814453125
-2103500,1586000,823.743713378906
-2103000,1586000,828.026123046875
-2102500,1586000,858.913269042969
-2102000,1586000,811.154174804688
-2101500,1586000,794.591735839844
-2101000,1586000,733.186401367188
-2100500,1586000,810.320617675781
-2100000,1586000,818.896484375
-2099500,1586000,799.083679199219
-2099000,1586000,736.429931640625
-2098500,1586000,591.456726074219
-2098000,1586000,589.124877929688
-2097500,1586000,566.3408203125
-2097000,1586000,552.635070800781
-2096500,1586000,559.329467773438
-2096000,1586000,590.15185546875
-2095500,1586000,662.455932617188
-2095000,1586000,632.6572265625
-2094500,1586000,554.537536621094
-2094000,1586000,462.014801025391
-2093500,1586000,439.911590576172
-2093000,1586000,469.565307617188
-2092500,1586000,394.348419189453
-2092000,1586000,381.202545166016
-2091500,1586000,348.821258544922
-2091000,1586000,355.073455810547
-2090500,1586000,366.936859130859
-2090000,1586000,352.908325195312
-2089500,1586000,311.751251220703
-2089000,1586000,306.594146728516
-2088500,1586000,313.917053222656
-2088000,1586000,318.869903564453
-2087500,1586000,320.827850341797
-2087000,1586000,319.919036865234
-2086500,1586000,314.413513183594
-2086000,1586000,311.158325195312
-2085500,1586000,305.664733886719
-2085000,1586000,300.927032470703
-2084500,1586000,293.369476318359
-2084000,1586000,281.146789550781
-2083500,1586000,271.265747070312
-2083000,1586000,256.795745849609
-2082500,1586000,243.857009887695
-2082000,1586000,237.456192016602
-2081500,1586000,232.649307250977
-2081000,1586000,229.80192565918
-2080500,1586000,228.697296142578
-2080000,1586000,226.790786743164
-2079500,1586000,230.665985107422
-2079000,1586000,233.267135620117
-2078500,1586000,232.356842041016
-2078000,1586000,234.696502685547
-2077500,1586000,234.467254638672
-2077000,1586000,231.037414550781
-2076500,1586000,225.736434936523
-2076000,1586000,231.569747924805
-2075500,1586000,218.781265258789
-2075000,1586000,211.120788574219
-2074500,1586000,203.905044555664
-2074000,1586000,196.476150512695
-2073500,1586000,188.928375244141
-2073000,1586000,184.484573364258
-2072500,1586000,182.022750854492
-2072000,1586000,180.317596435547
-2071500,1586000,176.324401855469
-2071000,1586000,172.765747070312
-2070500,1586000,171.229705810547
-2070000,1586000,167.873474121094
-2069500,1586000,163.356307983398
-2069000,1586000,159.298904418945
-2068500,1586000,155.522369384766
-2068000,1586000,149.129669189453
-2067500,1586000,144.224273681641
-2067000,1586000,139.073013305664
-2066500,1586000,133.254699707031
-2066000,1586000,128.034713745117
-2065500,1586000,123.052314758301
-2065000,1586000,118.143577575684
-2064500,1586000,115.128959655762
-2064000,1586000,113.665214538574
-2063500,1586000,113.367210388184
-2063000,1586000,113.440139770508
-2062500,1586000,114.399520874023
-2062000,1586000,116.256050109863
-2061500,1586000,120.247283935547
-2061000,1586000,124.312286376953
-2060500,1586000,126.846778869629
-2060000,1586000,129.644195556641
-2059500,1586000,132.245040893555
-2059000,1586000,133.761428833008
-2058500,1586000,135.779937744141
-2058000,1586000,137.839431762695
-2057500,1586000,138.23356628418
-2057000,1586000,140.541519165039
-2056500,1586000,141.281692504883
-2056000,1586000,142.276214599609
-2055500,1586000,141.706924438477
-2055000,1586000,140.636596679688
-2054500,1586000,141.061019897461
-2054000,1586000,140.729827880859
-2053500,1586000,140.525756835938
-2053000,1586000,139.916229248047
-2052500,1586000,139.225021362305
-2052000,1586000,138.25634765625
-2051500,1586000,137.842391967773
-2051000,1586000,138.685409545898
-2050500,1586000,141.487075805664
-2050000,1586000,142.958709716797
-2049500,1586000,145.534957885742
-2049000,1586000,148.010009765625
-2048500,1586000,149.369918823242
-2048000,1586000,150.627243041992
-2047500,1586000,153.323638916016
-2047000,1586000,154.95556640625
-2046500,1586000,156.404693603516
-2046000,1586000,157.496459960938
-2045500,1586000,162.642349243164
-2045000,1586000,176.330673217773
-2044500,1586000,190.22834777832
-2044000,1586000,194.969650268555
-2043500,1586000,196.146820068359
-2043000,1586000,238.191741943359
-2042500,1586000,304.7080078125
-2042000,1586000,223.190719604492
-2041500,1586000,223.159057617188
-2041000,1586000,265.617919921875
-2040500,1586000,310.303588867188
-2040000,1586000,341.968658447266
-2039500,1586000,389.239624023438
-2039000,1586000,420.006469726562
-2038500,1586000,476.585723876953
-2038000,1586000,640.339172363281
-2037500,1586000,747.145446777344
-2037000,1586000,766.994750976562
-2036500,1586000,835.258544921875
-2036000,1586000,915.371032714844
-2035500,1586000,1010.52325439453
-2035000,1586000,957.789428710938
-2034500,1586000,1016.17584228516
-2034000,1586000,991.093139648438
-2033500,1586000,961.781311035156
-2033000,1586000,1064.7353515625
-2032500,1586000,1109.642578125
-2032000,1586000,1211.99182128906
-2031500,1586000,1171.47900390625
-2031000,1586000,1173.56921386719
-2030500,1586000,1355.42980957031
-2030000,1586000,1381.48291015625
-2105000,1586500,923.867126464844
-2104500,1586500,834.349182128906
-2104000,1586500,814.768615722656
-2103500,1586500,827.932678222656
-2103000,1586500,844.163269042969
-2102500,1586500,756.113403320312
-2102000,1586500,820.974914550781
-2101500,1586500,750.747192382812
-2101000,1586500,734.0869140625
-2100500,1586500,801.926513671875
-2100000,1586500,760.473083496094
-2099500,1586500,694.798583984375
-2099000,1586500,681.250854492188
-2098500,1586500,678.309814453125
-2098000,1586500,601.946166992188
-2097500,1586500,534.898132324219
-2097000,1586500,532.03662109375
-2096500,1586500,563.187744140625
-2096000,1586500,639.500427246094
-2095500,1586500,567.043579101562
-2095000,1586500,538.768188476562
-2094500,1586500,492.036987304688
-2094000,1586500,440.697937011719
-2093500,1586500,406.034271240234
-2093000,1586500,444.147857666016
-2092500,1586500,372.325775146484
-2092000,1586500,365.219482421875
-2091500,1586500,338.427856445312
-2091000,1586500,332.850067138672
-2090500,1586500,316.366851806641
-2090000,1586500,296.135223388672
-2089500,1586500,290.639312744141
-2089000,1586500,294.73583984375
-2088500,1586500,300.335784912109
-2088000,1586500,302.490386962891
-2087500,1586500,305.457183837891
-2087000,1586500,303.98486328125
-2086500,1586500,299.734832763672
-2086000,1586500,294.542175292969
-2085500,1586500,287.841339111328
-2085000,1586500,281.455261230469
-2084500,1586500,276.206024169922
-2084000,1586500,266.013610839844
-2083500,1586500,256.712860107422
-2083000,1586500,247.843109130859
-2082500,1586500,233.14094543457
-2082000,1586500,224.139953613281
-2081500,1586500,221.808959960938
-2081000,1586500,218.744171142578
-2080500,1586500,217.07746887207
-2080000,1586500,215.978713989258
-2079500,1586500,217.997512817383
-2079000,1586500,219.539489746094
-2078500,1586500,218.582885742188
-2078000,1586500,219.746002197266
-2077500,1586500,219.04670715332
-2077000,1586500,217.401321411133
-2076500,1586500,213.916137695312
-2076000,1586500,212.089996337891
-2075500,1586500,206.580718994141
-2075000,1586500,199.029006958008
-2074500,1586500,193.890533447266
-2074000,1586500,187.995819091797
-2073500,1586500,182.780944824219
-2073000,1586500,176.764221191406
-2072500,1586500,174.07942199707
-2072000,1586500,172.106994628906
-2071500,1586500,168.884918212891
-2071000,1586500,165.505661010742
-2070500,1586500,163.627960205078
-2070000,1586500,160.105392456055
-2069500,1586500,156.361663818359
-2069000,1586500,152.423263549805
-2068500,1586500,148.296310424805
-2068000,1586500,143.307998657227
-2067500,1586500,138.311447143555
-2067000,1586500,133.342819213867
-2066500,1586500,128.66618347168
-2066000,1586500,123.324836730957
-2065500,1586500,118.636390686035
-2065000,1586500,114.46361541748
-2064500,1586500,111.099418640137
-2064000,1586500,110.433120727539
-2063500,1586500,110.466972351074
-2063000,1586500,110.463020324707
-2062500,1586500,110.881416320801
-2062000,1586500,112.088920593262
-2061500,1586500,116.079978942871
-2061000,1586500,119.293472290039
-2060500,1586500,123.242935180664
-2060000,1586500,124.789077758789
-2059500,1586500,126.688659667969
-2059000,1586500,129.510528564453
-2058500,1586500,130.61408996582
-2058000,1586500,133.24919128418
-2057500,1586500,133.227462768555
-2057000,1586500,134.941986083984
-2056500,1586500,136.173217773438
-2056000,1586500,137.11262512207
-2055500,1586500,137.310653686523
-2055000,1586500,135.642074584961
-2054500,1586500,136.656387329102
-2054000,1586500,136.459426879883
-2053500,1586500,134.873336791992
-2053000,1586500,134.565979003906
-2052500,1586500,135.128341674805
-2052000,1586500,133.938278198242
-2051500,1586500,133.09700012207
-2051000,1586500,134.966003417969
-2050500,1586500,136.823089599609
-2050000,1586500,139.667678833008
-2049500,1586500,141.127868652344
-2049000,1586500,143.281219482422
-2048500,1586500,144.66877746582
-2048000,1586500,146.385620117188
-2047500,1586500,147.760482788086
-2047000,1586500,150.933349609375
-2046500,1586500,153.504486083984
-2046000,1586500,156.395614624023
-2045500,1586500,168.142776489258
-2045000,1586500,175.765731811523
-2044500,1586500,189.427108764648
-2044000,1586500,188.792007446289
-2043500,1586500,213.969512939453
-2043000,1586500,252.876937866211
-2042500,1586500,306.910949707031
-2042000,1586500,207.685638427734
-2041500,1586500,247.395523071289
-2041000,1586500,278.233734130859
-2040500,1586500,331.410339355469
-2040000,1586500,361.401336669922
-2039500,1586500,372.097564697266
-2039000,1586500,428.735900878906
-2038500,1586500,562.879821777344
-2038000,1586500,616.517822265625
-2037500,1586500,724.768981933594
-2037000,1586500,786.545349121094
-2036500,1586500,915.006530761719
-2036000,1586500,916.597351074219
-2035500,1586500,906.658325195312
-2035000,1586500,978.076049804688
-2034500,1586500,1001.50860595703
-2034000,1586500,1019.15673828125
-2033500,1586500,1071.82006835938
-2033000,1586500,1097.15625
-2032500,1586500,1183.42687988281
-2032000,1586500,1195.33569335938
-2031500,1586500,1165.46997070312
-2031000,1586500,1180.11645507812
-2030500,1586500,1218.82775878906
-2030000,1586500,1391.29467773438
-2105000,1587000,872.374328613281
-2104500,1587000,814.83203125
-2104000,1587000,853.563049316406
-2103500,1587000,832.040344238281
-2103000,1587000,762.239379882812
-2102500,1587000,697.490112304688
-2102000,1587000,769.785095214844
-2101500,1587000,745.987548828125
-2101000,1587000,832.384216308594
-2100500,1587000,781.695495605469
-2100000,1587000,722.429077148438
-2099500,1587000,724.877807617188
-2099000,1587000,696.135681152344
-2098500,1587000,657.626770019531
-2098000,1587000,593.273376464844
-2097500,1587000,511.831573486328
-2097000,1587000,511.511016845703
-2096500,1587000,645.117858886719
-2096000,1587000,576.342224121094
-2095500,1587000,489.574066162109
-2095000,1587000,475.667419433594
-2094500,1587000,450.424468994141
-2094000,1587000,403.537322998047
-2093500,1587000,385.190704345703
-2093000,1587000,393.329071044922
-2092500,1587000,335.482604980469
-2092000,1587000,324.083221435547
-2091500,1587000,312.291656494141
-2091000,1587000,310.606536865234
-2090500,1587000,305.068389892578
-2090000,1587000,288.703277587891
-2089500,1587000,278.902740478516
-2089000,1587000,283.029235839844
-2088500,1587000,288.183013916016
-2088000,1587000,289.811004638672
-2087500,1587000,290.497863769531
-2087000,1587000,290.399200439453
-2086500,1587000,285.163818359375
-2086000,1587000,281.092132568359
-2085500,1587000,276.112060546875
-2085000,1587000,264.748565673828
-2084500,1587000,260.479309082031
-2084000,1587000,253.688705444336
-2083500,1587000,243.508895874023
-2083000,1587000,235.503005981445
-2082500,1587000,227.876739501953
-2082000,1587000,217.204025268555
-2081500,1587000,211.825622558594
-2081000,1587000,209.533721923828
-2080500,1587000,207.741714477539
-2080000,1587000,206.815216064453
-2079500,1587000,207.008422851562
-2079000,1587000,207.986114501953
-2078500,1587000,207.624969482422
-2078000,1587000,208.207077026367
-2077500,1587000,207.425872802734
-2077000,1587000,204.589309692383
-2076500,1587000,202.424285888672
-2076000,1587000,198.351715087891
-2075500,1587000,196.148101806641
-2075000,1587000,190.287231445312
-2074500,1587000,184.800674438477
-2074000,1587000,179.43196105957
-2073500,1587000,175.988235473633
-2073000,1587000,170.792404174805
-2072500,1587000,167.425109863281
-2072000,1587000,164.415374755859
-2071500,1587000,161.562118530273
-2071000,1587000,158.226638793945
-2070500,1587000,156.185943603516
-2070000,1587000,153.232696533203
-2069500,1587000,149.781723022461
-2069000,1587000,146.6611328125
-2068500,1587000,142.439468383789
-2068000,1587000,137.545516967773
-2067500,1587000,132.814361572266
-2067000,1587000,128.431838989258
-2066500,1587000,123.724075317383
-2066000,1587000,119.336326599121
-2065500,1587000,115.073028564453
-2065000,1587000,111.000099182129
-2064500,1587000,108.036567687988
-2064000,1587000,107.116073608398
-2063500,1587000,107.43196105957
-2063000,1587000,107.506828308105
-2062500,1587000,107.368385314941
-2062000,1587000,108.668144226074
-2061500,1587000,113.518707275391
-2061000,1587000,115.864387512207
-2060500,1587000,118.344413757324
-2060000,1587000,119.858985900879
-2059500,1587000,123.436508178711
-2059000,1587000,125.149795532227
-2058500,1587000,125.772308349609
-2058000,1587000,128.039566040039
-2057500,1587000,128.892974853516
-2057000,1587000,130.467834472656
-2056500,1587000,132.374862670898
-2056000,1587000,132.212905883789
-2055500,1587000,132.005905151367
-2055000,1587000,131.215957641602
-2054500,1587000,131.451629638672
-2054000,1587000,131.311553955078
-2053500,1587000,131.17350769043
-2053000,1587000,129.197189331055
-2052500,1587000,129.251220703125
-2052000,1587000,130.530792236328
-2051500,1587000,130.008758544922
-2051000,1587000,132.306976318359
-2050500,1587000,133.915832519531
-2050000,1587000,136.227752685547
-2049500,1587000,139.122756958008
-2049000,1587000,140.028900146484
-2048500,1587000,140.817077636719
-2048000,1587000,141.946350097656
-2047500,1587000,143.564636230469
-2047000,1587000,146.428817749023
-2046500,1587000,150.998550415039
-2046000,1587000,156.648010253906
-2045500,1587000,165.760879516602
-2045000,1587000,178.303115844727
-2044500,1587000,183.334579467773
-2044000,1587000,191.341033935547
-2043500,1587000,228.406463623047
-2043000,1587000,260.358123779297
-2042500,1587000,297.554473876953
-2042000,1587000,200.198455810547
-2041500,1587000,231.124526977539
-2041000,1587000,295.06884765625
-2040500,1587000,318.167572021484
-2040000,1587000,354.161193847656
-2039500,1587000,375.916473388672
-2039000,1587000,415.592895507812
-2038500,1587000,581.371032714844
-2038000,1587000,633.083618164062
-2037500,1587000,711.643432617188
-2037000,1587000,740.266662597656
-2036500,1587000,800.457092285156
-2036000,1587000,834.195495605469
-2035500,1587000,917.781860351562
-2035000,1587000,912.166625976562
-2034500,1587000,1049.52172851562
-2034000,1587000,1122.17834472656
-2033500,1587000,1109.26721191406
-2033000,1587000,1168.97009277344
-2032500,1587000,1199.33959960938
-2032000,1587000,1186.35498046875
-2031500,1587000,1191.73278808594
-2031000,1587000,1207.44506835938
-2030500,1587000,1260.13452148438
-2030000,1587000,1413.56481933594
-2105000,1587500,847.204040527344
-2104500,1587500,805.778503417969
-2104000,1587500,832.854431152344
-2103500,1587500,779.043762207031
-2103000,1587500,818.783630371094
-2102500,1587500,791.748596191406
-2102000,1587500,669.612976074219
-2101500,1587500,690.981994628906
-2101000,1587500,781.095397949219
-2100500,1587500,705.126831054688
-2100000,1587500,635.221130371094
-2099500,1587500,628.981079101562
-2099000,1587500,611.128601074219
-2098500,1587500,547.693542480469
-2098000,1587500,516.660217285156
-2097500,1587500,486.426635742188
-2097000,1587500,561.690612792969
-2096500,1587500,558.290466308594
-2096000,1587500,476.323425292969
-2095500,1587500,460.702941894531
-2095000,1587500,433.769256591797
-2094500,1587500,414.933990478516
-2094000,1587500,404.154541015625
-2093500,1587500,393.300323486328
-2093000,1587500,341.680694580078
-2092500,1587500,334.612945556641
-2092000,1587500,309.520690917969
-2091500,1587500,295.685363769531
-2091000,1587500,295.822021484375
-2090500,1587500,286.187622070312
-2090000,1587500,275.637786865234
-2089500,1587500,268.534637451172
-2089000,1587500,271.283355712891
-2088500,1587500,274.368682861328
-2088000,1587500,275.449188232422
-2087500,1587500,275.547607421875
-2087000,1587500,274.591522216797
-2086500,1587500,271.633544921875
-2086000,1587500,268.380859375
-2085500,1587500,261.729766845703
-2085000,1587500,252.391967773438
-2084500,1587500,243.305816650391
-2084000,1587500,239.057357788086
-2083500,1587500,231.314437866211
-2083000,1587500,225.189483642578
-2082500,1587500,217.384323120117
-2082000,1587500,209.732498168945
-2081500,1587500,202.061676025391
-2081000,1587500,200.983917236328
-2080500,1587500,198.498840332031
-2080000,1587500,197.325942993164
-2079500,1587500,197.675109863281
-2079000,1587500,197.195693969727
-2078500,1587500,196.782852172852
-2078000,1587500,196.724609375
-2077500,1587500,195.840881347656
-2077000,1587500,193.031539916992
-2076500,1587500,191.076965332031
-2076000,1587500,188.343444824219
-2075500,1587500,185.825988769531
-2075000,1587500,181.287017822266
-2074500,1587500,176.253387451172
-2074000,1587500,172.018768310547
-2073500,1587500,167.961822509766
-2073000,1587500,164.270843505859
-2072500,1587500,160.58203125
-2072000,1587500,157.188262939453
-2071500,1587500,154.468536376953
-2071000,1587500,151.669586181641
-2070500,1587500,149.009338378906
-2070000,1587500,146.727752685547
-2069500,1587500,143.961944580078
-2069000,1587500,140.165023803711
-2068500,1587500,136.074188232422
-2068000,1587500,131.826995849609
-2067500,1587500,127.066612243652
-2067000,1587500,123.224014282227
-2066500,1587500,118.671722412109
-2066000,1587500,115.049926757812
-2065500,1587500,110.796913146973
-2065000,1587500,107.682792663574
-2064500,1587500,105.105934143066
-2064000,1587500,104.787887573242
-2063500,1587500,105.835189819336
-2063000,1587500,106.048210144043
-2062500,1587500,105.748313903809
-2062000,1587500,106.184005737305
-2061500,1587500,108.835929870605
-2061000,1587500,111.040428161621
-2060500,1587500,113.309562683105
-2060000,1587500,115.822624206543
-2059500,1587500,117.465927124023
-2059000,1587500,119.675483703613
-2058500,1587500,121.508247375488
-2058000,1587500,123.339836120605
-2057500,1587500,124.82120513916
-2057000,1587500,126.03199005127
-2056500,1587500,127.209457397461
-2056000,1587500,127.302375793457
-2055500,1587500,127.098281860352
-2055000,1587500,126.647041320801
-2054500,1587500,126.854965209961
-2054000,1587500,126.582008361816
-2053500,1587500,126.788619995117
-2053000,1587500,126.662948608398
-2052500,1587500,125.430282592773
-2052000,1587500,126.975807189941
-2051500,1587500,127.517524719238
-2051000,1587500,128.633270263672
-2050500,1587500,131.051940917969
-2050000,1587500,133.027862548828
-2049500,1587500,135.237442016602
-2049000,1587500,135.660583496094
-2048500,1587500,136.701385498047
-2048000,1587500,137.716613769531
-2047500,1587500,139.487747192383
-2047000,1587500,143.564819335938
-2046500,1587500,149.707214355469
-2046000,1587500,158.391693115234
-2045500,1587500,166.794723510742
-2045000,1587500,174.057586669922
-2044500,1587500,177.862930297852
-2044000,1587500,186.532470703125
-2043500,1587500,226.627227783203
-2043000,1587500,255.935836791992
-2042500,1587500,254.599899291992
-2042000,1587500,195.425140380859
-2041500,1587500,228.249816894531
-2041000,1587500,252.224807739258
-2040500,1587500,277.5888671875
-2040000,1587500,321.570709228516
-2039500,1587500,361.981842041016
-2039000,1587500,419.743804931641
-2038500,1587500,505.165374755859
-2038000,1587500,521.620666503906
-2037500,1587500,578.272338867188
-2037000,1587500,635.522583007812
-2036500,1587500,762.750305175781
-2036000,1587500,775.711486816406
-2035500,1587500,871.380676269531
-2035000,1587500,981.498596191406
-2034500,1587500,1072.08825683594
-2034000,1587500,1160.43322753906
-2033500,1587500,1187.42163085938
-2033000,1587500,1160.25341796875
-2032500,1587500,1192.85717773438
-2032000,1587500,1204.19604492188
-2031500,1587500,1253.81652832031
-2031000,1587500,1355.51257324219
-2030500,1587500,1387.44189453125
-2030000,1587500,1428.92456054688
-2105000,1588000,839.968505859375
-2104500,1588000,854.468017578125
-2104000,1588000,851.959899902344
-2103500,1588000,815.564575195312
-2103000,1588000,789.257995605469
-2102500,1588000,801.534973144531
-2102000,1588000,762.079711914062
-2101500,1588000,666.937866210938
-2101000,1588000,641.413940429688
-2100500,1588000,602.031799316406
-2100000,1588000,609.235229492188
-2099500,1588000,582.388671875
-2099000,1588000,525.198547363281
-2098500,1588000,487.998992919922
-2098000,1588000,488.494567871094
-2097500,1588000,467.673309326172
-2097000,1588000,526.127868652344
-2096500,1588000,435.000396728516
-2096000,1588000,421.852935791016
-2095500,1588000,395.121398925781
-2095000,1588000,396.117645263672
-2094500,1588000,421.015502929688
-2094000,1588000,376.111602783203
-2093500,1588000,392.088806152344
-2093000,1588000,351.126586914062
-2092500,1588000,326.822967529297
-2092000,1588000,309.273254394531
-2091500,1588000,290.621612548828
-2091000,1588000,285.257080078125
-2090500,1588000,275.515960693359
-2090000,1588000,267.9814453125
-2089500,1588000,257.412506103516
-2089000,1588000,259.571533203125
-2088500,1588000,260.752532958984
-2088000,1588000,262.001220703125
-2087500,1588000,261.302124023438
-2087000,1588000,260.74853515625
-2086500,1588000,258.06591796875
-2086000,1588000,253.667495727539
-2085500,1588000,248.60986328125
-2085000,1588000,241.212783813477
-2084500,1588000,231.961120605469
-2084000,1588000,226.6845703125
-2083500,1588000,220.555541992188
-2083000,1588000,213.353942871094
-2082500,1588000,207.477630615234
-2082000,1588000,199.781707763672
-2081500,1588000,193.872619628906
-2081000,1588000,192.796234130859
-2080500,1588000,190.595611572266
-2080000,1588000,188.769271850586
-2079500,1588000,188.900680541992
-2079000,1588000,188.303619384766
-2078500,1588000,188.140014648438
-2078000,1588000,186.548782348633
-2077500,1588000,185.32763671875
-2077000,1588000,182.855438232422
-2076500,1588000,181.016555786133
-2076000,1588000,178.679824829102
-2075500,1588000,176.91975402832
-2075000,1588000,173.512054443359
-2074500,1588000,169.039459228516
-2074000,1588000,164.971328735352
-2073500,1588000,160.836944580078
-2073000,1588000,157.814910888672
-2072500,1588000,154.375244140625
-2072000,1588000,151.10774230957
-2071500,1588000,147.678192138672
-2071000,1588000,145.248916625977
-2070500,1588000,143.019836425781
-2070000,1588000,140.340927124023
-2069500,1588000,137.010894775391
-2069000,1588000,133.885269165039
-2068500,1588000,130.435760498047
-2068000,1588000,126.206932067871
-2067500,1588000,121.915344238281
-2067000,1588000,118.163650512695
-2066500,1588000,114.351181030273
-2066000,1588000,111.102470397949
-2065500,1588000,106.981628417969
-2065000,1588000,103.977233886719
-2064500,1588000,102.358100891113
-2064000,1588000,102.103698730469
-2063500,1588000,102.621376037598
-2063000,1588000,103.935157775879
-2062500,1588000,104.109184265137
-2062000,1588000,103.835876464844
-2061500,1588000,105.534545898438
-2061000,1588000,107.800514221191
-2060500,1588000,108.920715332031
-2060000,1588000,110.945304870605
-2059500,1588000,115.06063079834
-2059000,1588000,114.916275024414
-2058500,1588000,117.402420043945
-2058000,1588000,118.424217224121
-2057500,1588000,119.627281188965
-2057000,1588000,121.825439453125
-2056500,1588000,122.420227050781
-2056000,1588000,123.657539367676
-2055500,1588000,123.557502746582
-2055000,1588000,122.867446899414
-2054500,1588000,122.56876373291
-2054000,1588000,121.944297790527
-2053500,1588000,122.748611450195
-2053000,1588000,122.577362060547
-2052500,1588000,121.946144104004
-2052000,1588000,123.869239807129
-2051500,1588000,124.736137390137
-2051000,1588000,126.258438110352
-2050500,1588000,128.656982421875
-2050000,1588000,130.677993774414
-2049500,1588000,131.906661987305
-2049000,1588000,132.914672851562
-2048500,1588000,133.680374145508
-2048000,1588000,134.380874633789
-2047500,1588000,137.274917602539
-2047000,1588000,141.399810791016
-2046500,1588000,146.875473022461
-2046000,1588000,155.02604675293
-2045500,1588000,162.765823364258
-2045000,1588000,168.333145141602
-2044500,1588000,171.050888061523
-2044000,1588000,179.315551757812
-2043500,1588000,212.636810302734
-2043000,1588000,237.087753295898
-2042500,1588000,252.410766601562
-2042000,1588000,217.347259521484
-2041500,1588000,187.151031494141
-2041000,1588000,227.856262207031
-2040500,1588000,267.209716796875
-2040000,1588000,292.142761230469
-2039500,1588000,332.154144287109
-2039000,1588000,403.821166992188
-2038500,1588000,393.052886962891
-2038000,1588000,476.579742431641
-2037500,1588000,547.845275878906
-2037000,1588000,559.020324707031
-2036500,1588000,695.3349609375
-2036000,1588000,831.254089355469
-2035500,1588000,894.301086425781
-2035000,1588000,979.014038085938
-2034500,1588000,1080.82934570312
-2034000,1588000,1151.65454101562
-2033500,1588000,1146.26672363281
-2033000,1588000,1199.02136230469
-2032500,1588000,1236.36682128906
-2032000,1588000,1278.42761230469
-2031500,1588000,1375.45922851562
-2031000,1588000,1519.68078613281
-2030500,1588000,1554.013671875
-2030000,1588000,1453.08459472656
-2105000,1588500,916.690856933594
-2104500,1588500,895.798522949219
-2104000,1588500,815.543151855469
-2103500,1588500,734.985290527344
-2103000,1588500,741.955993652344
-2102500,1588500,683.375427246094
-2102000,1588500,665.829833984375
-2101500,1588500,566.388000488281
-2101000,1588500,581.206176757812
-2100500,1588500,585.512634277344
-2100000,1588500,540.17138671875
-2099500,1588500,535.806213378906
-2099000,1588500,492.724243164062
-2098500,1588500,484.150482177734
-2098000,1588500,464.758453369141
-2097500,1588500,448.414215087891
-2097000,1588500,427.744415283203
-2096500,1588500,383.004364013672
-2096000,1588500,368.358703613281
-2095500,1588500,351.282501220703
-2095000,1588500,420.708343505859
-2094500,1588500,333.708129882812
-2094000,1588500,336.054046630859
-2093500,1588500,343.553497314453
-2093000,1588500,317.317138671875
-2092500,1588500,305.389587402344
-2092000,1588500,296.651336669922
-2091500,1588500,282.000732421875
-2091000,1588500,267.532501220703
-2090500,1588500,262.909423828125
-2090000,1588500,257.031616210938
-2089500,1588500,251.348052978516
-2089000,1588500,248.004699707031
-2088500,1588500,248.626495361328
-2088000,1588500,249.821273803711
-2087500,1588500,248.532821655273
-2087000,1588500,247.115509033203
-2086500,1588500,245.048553466797
-2086000,1588500,241.071594238281
-2085500,1588500,236.371200561523
-2085000,1588500,230.873626708984
-2084500,1588500,223.114288330078
-2084000,1588500,214.664413452148
-2083500,1588500,209.443237304688
-2083000,1588500,202.690093994141
-2082500,1588500,196.960372924805
-2082000,1588500,190.683578491211
-2081500,1588500,185.731079101562
-2081000,1588500,184.418045043945
-2080500,1588500,183.790924072266
-2080000,1588500,181.856903076172
-2079500,1588500,180.762756347656
-2079000,1588500,179.662506103516
-2078500,1588500,179.574020385742
-2078000,1588500,177.787399291992
-2077500,1588500,176.223754882812
-2077000,1588500,174.108810424805
-2076500,1588500,171.934829711914
-2076000,1588500,170.502243041992
-2075500,1588500,168.695175170898
-2075000,1588500,166.313766479492
-2074500,1588500,161.995666503906
-2074000,1588500,158.951217651367
-2073500,1588500,154.996612548828
-2073000,1588500,151.799011230469
-2072500,1588500,148.291854858398
-2072000,1588500,145.353302001953
-2071500,1588500,142.384735107422
-2071000,1588500,139.570266723633
-2070500,1588500,136.951446533203
-2070000,1588500,133.455718994141
-2069500,1588500,130.865600585938
-2069000,1588500,127.635734558105
-2068500,1588500,124.464500427246
-2068000,1588500,121.363418579102
-2067500,1588500,117.246139526367
-2067000,1588500,114.035987854004
-2066500,1588500,110.137580871582
-2066000,1588500,106.945510864258
-2065500,1588500,103.731636047363
-2065000,1588500,100.857849121094
-2064500,1588500,99.5757598876953
-2064000,1588500,99.7462615966797
